dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-04-03,2021-04,4109,4109.0,0,1.2079558423554537,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-04-10,2021-04,5322,5322.0,0,1.5645512273097408,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-04-17,2021-04,4338,4338.0,0,1.275276817750781,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-04-24,2021-04,4371,4371.0,0,1.284978093681112,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-05-01,2021-05,4652,4652.0,0,1.3675859281181726,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-05-08,2021-05,4447,4447.0,0,1.3073204261267226,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-05-15,2021-05,4237,4237.0,0,1.2455850338427983,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-05-22,2021-05,5080,5080.0,0,1.4934085371539803,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-05-29,2021-05,5823,5823.0,0,1.7118342346156747,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-06-05,2021-06,3820,3819.9999999999995,0,1.122996183450434,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-06-12,2021-06,5441,5441.0,0,1.5995346162706314,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-06-19,2021-06,5120,5120.0,0,1.5051676594937755,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-06-26,2021-06,5898,5898.0,0,1.7338825890027905,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-07-03,2021-07,4458,4458.0,0,1.3105541847701663,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-07-10,2021-07,4541,4541.0,0,1.334954363625241,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-07-17,2021-07,4750,4750.0,0,1.3963957778506706,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-07-24,2021-07,5348,5348.0,0,1.5721946568306076,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-07-31,2021-07,6025,6025.0,0,1.77121780243164,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-08-07,2021-08,5211,5211.0,0,1.5319196628168092,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-08-14,2021-08,4399,4399.0,0,1.2932094793189686,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-08-21,2021-08,4088,4088.0,0,1.2017823031270614,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-08-28,2021-08,5154,5154.0,0,1.5151629134826015,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-09-04,2021-09,4330,4330.0,0,1.272924993282822,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-09-11,2021-09,4557,4557.0,0,1.339658012561159,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-09-18,2021-09,5756,5756.0,0,1.6921377046965178,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-09-25,2021-09,6122,6122.0,0,1.7997336741056433,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-10-02,2021-10,5655,5655.0,0,1.6624459207885351,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-10-09,2021-10,5325,5325.0,0,1.5654331614852257,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-10-16,2021-10,5015,5015.0,0,1.4742999633518132,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-10-23,2021-10,4816,4816.0,0,1.4157983297113326,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-10-30,2021-10,5003,5003.0,0,1.4707722266498748,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-11-06,2021-11,4706,4706.0,0,1.3834607432768962,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-11-13,2021-11,5128,5128.0,0,1.5075194839617345,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-11-20,2021-11,3816,3816.0,0,1.1218202712164547,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-11-27,2021-11,4305,4305.0,0,1.2655755418204497,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-12-04,2021-12,5022,5022.0,0,1.4763578097612775,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-12-11,2021-12,5228,5228.0,0,1.5369172898112224,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-12-18,2021-12,4353,4353.0,0,1.279686488628204,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2021-12-25,2021-12,2745,2745.0,0,0.8069697705684402,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-01-01,2022-01,2959,2959.0,0,0.8663850760963157,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-01-08,2022-01,2821,2821.0,0,0.8259791482486334,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-01-15,2022-01,1477,1477.0,0,0.43246054660164185,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-01-22,2022-01,1774,1774.0,0,0.5194211304477404,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-01-29,2022-01,2646,2646.0,0,0.7747397469925146,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-02-05,2022-02,3655,3655.0,0,1.0701714948063648,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-02-12,2022-02,3637,3637.0,0,1.0649011563914497,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-02-19,2022-02,4399,4399.0,0,1.288012149289521,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-02-26,2022-02,3296,3296.0,0,0.9650575230866699,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-03-05,2022-03,3652,3651.9999999999995,0,1.0692931050705456,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-03-12,2022-03,3330,3330.0,0,0.9750126067592871,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-03-19,2022-03,4785,4785.0,0,1.4010316286315883,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-03-26,2022-03,5318,5318.0,0,1.5570922050287956,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-04-02,2022-04,4888,4888.0,0,1.4311896762280467,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-04-09,2022-04,5208,5208.0,0,1.5248845813820924,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-04-16,2022-04,4818,4818.0,0,1.4106939157255993,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-04-23,2022-04,4663,4663.0,0,1.3653104460416083,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-04-30,2022-04,4716,4716.0,0,1.3808286647077472,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-05-07,2022-05,4603,4603.0,0,1.3477426513252249,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-05-14,2022-05,4592,4592.0,0,1.3445218889605546,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-05-21,2022-05,4157,4157.0,0,1.2171553772667738,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-05-28,2022-05,4047,4047.0,0,1.1849477536200708,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D033,gonorrhea,Gonorrhea,US,United States,D033,Gonorrhea,淋病,Bacterial,2022-06-04,2022-06,2699,2699.0,0,0.7902579656586534,wpp_computed,,2006-01-07,2026-03-21,2026-03-27T13:36:35.923232+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
