dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,CN,China,D018,Hemorrhagic Fever,流行性出血热,Viral,2010-01-01,2010-01,533,120.35483870967744,11,0.039435866919779725,wpp_computed,,2010-01-01,2026-06-01,2026-08-01T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2018-07-01,2018-07,45,10.5,0,0.08714024199503595,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2018-08-01,2018-08,36,8.129032258064516,0,0.06971219359602876,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2018-09-01,2018-09,33,7.451612903225806,0,0.06390284412969303,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2018-10-01,2018-10,73,17.03333333333333,0,0.14136083701416943,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2018-11-01,2018-11,71,16.03225806451613,0,0.1374879373699456,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2018-12-01,2018-12,44,10.266666666666666,0,0.08520379217292404,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-01-01,2019-01,16,3.6129032258064515,0,0.030907216035220012,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-02-01,2019-02,16,3.6129032258064515,0,0.030907216035220012,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-03-01,2019-03,14,3.5,0,0.02704381403081751,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-04-01,2019-04,19,4.290322580645161,0,0.03670231904182376,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-05-01,2019-05,18,4.2,0,0.03477061803962251,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-06-01,2019-06,31,7.0,0,0.05988273106823877,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-07-01,2019-07,31,7.233333333333334,0,0.05988273106823877,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-08-01,2019-08,18,4.064516129032258,0,0.03477061803962251,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-09-01,2019-09,34,7.677419354838709,0,0.06567783407484251,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-10-01,2019-10,64,14.933333333333334,0,0.12362886414088005,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-11-01,2019-11,86,19.41935483870968,0,0.16612628618930755,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2019-12-01,2019-12,52,12.133333333333333,0,0.10044845211446503,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-01-01,2020-01,19,4.290322580645161,0,0.03663817267769401,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-02-01,2020-02,10,2.258064516129032,0,0.019283248777733686,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-03-01,2020-03,8,1.9310344827586206,0,0.015426599022186948,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-04-01,2020-04,8,1.8064516129032258,0,0.015426599022186948,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-05-01,2020-05,13,3.033333333333333,0,0.025068223411053792,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-06-01,2020-06,20,4.516129032258064,0,0.03856649755546737,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-07-01,2020-07,20,4.666666666666666,0,0.03856649755546737,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-08-01,2020-08,20,4.516129032258064,0,0.03856649755546737,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-09-01,2020-09,19,4.290322580645161,0,0.03663817267769401,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-10-01,2020-10,41,9.566666666666666,0,0.0790613199887081,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-11-01,2020-11,60,13.548387096774194,0,0.11569949266640213,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2020-12-01,2020-12,32,7.466666666666667,0,0.06170639608874779,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-01-01,2021-01,20,4.516129032258064,0,0.038573998357422715,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-02-01,2021-02,8,1.8064516129032258,0,0.015429599342969086,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-03-01,2021-03,14,3.5,0,0.0270017988501959,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-04-01,2021-04,21,4.741935483870967,0,0.040502698275293854,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-05-01,2021-05,20,4.666666666666666,0,0.038573998357422715,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-06-01,2021-06,30,6.774193548387097,0,0.05786099753613407,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-07-01,2021-07,19,4.433333333333334,0,0.03664529843955158,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-08-01,2021-08,18,4.064516129032258,0,0.03471659852168044,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-09-01,2021-09,15,3.3870967741935485,0,0.028930498768067036,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-10-01,2021-10,35,8.166666666666668,0,0.06750449712548975,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-11-01,2021-11,79,17.838709677419356,0,0.1523672935118197,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2021-12-01,2021-12,31,7.233333333333334,0,0.059789697454005204,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2022-01-01,2022-01,14,3.161290322580645,0,0.027036154860893526,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2022-02-01,2022-02,8,1.8064516129032258,0,0.015449231349082016,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2022-03-01,2022-03,5,1.25,0,0.00965576959317626,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
disease,D018,hemorrhagic-fever,Hemorrhagic Fever,KR,South Korea,D018,Hemorrhagic Fever,流行性出血热,Viral,2022-04-01,2022-04,5,1.129032258064516,0,0.00965576959317626,wpp_computed,,2001-01-01,2026-08-01,2026-08-01T00:00:00+00:00,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download,kdca_open_api,Korea KDCA EID,https://www.data.go.kr/data/15139178/openapi.do,open_api_or_portal_download
